Date,Store_ID,City,Store_Type,Day_Type,Weather,Promotion,Temperature_C,Marketing_Spend_GBP,Staff_Count,Footfall,Transactions,Units_Sold,Avg_Order_Value_GBP,Revenue_GBP,Operating_Cost_GBP,Profit_GBP,Avg_Wait_Min,Customer_Rating
2025-03-09,BB01,London,High Street,Weekend,Cloudy,Local Flyer,10.7,70.3,6,287,125,188,8.54,1091.0,888.5,202.5,3.72,4.02
2025-03-09,BB02,London,Shopping Centre,Weekend,Cloudy,Local Flyer,10.7,84.47,8,356,146,210,8.86,1279.24,1112.14,167.09,2.7,4.47
2025-03-09,BB03,Manchester,High Street,Weekend,Cloudy,Social Media,10.7,104.49,7,244,110,153,8.04,897.0,908.43,-11.43,2.24,4.6
2025-03-09,BB04,Manchester,Shopping Centre,Weekend,Cloudy,Social Media,10.7,114.19,8,261,123,176,8.71,1068.53,1002.25,66.28,3.03,4.16
2025-03-09,BB05,Birmingham,High Street,Weekend,Cloudy,Local Flyer,10.7,43.25,6,185,88,125,6.82,624.21,663.71,-39.5,2.24,4.44
2025-03-09,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,Social Media,10.7,90.72,7,315,142,194,8.7,1238.95,970.67,268.28,2.99,4.26
2025-03-09,BB07,Bristol,High Street,Weekend,Cloudy,No Promotion,10.7,8.72,7,194,88,121,8.07,747.27,749.32,-2.05,2.58,4.11
2025-03-09,BB08,Bristol,Shopping Centre,Weekend,Cloudy,No Promotion,10.7,9.34,8,272,131,185,8.59,1152.03,933.27,218.76,3.18,4.26
2025-03-10,BB01,London,High Street,Weekday,Sunny,Social Media,11.6,47.45,7,304,133,170,8.67,1172.27,975.13,197.14,3.37,4.16
2025-03-10,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,11.6,10.39,6,254,106,155,8.75,934.64,827.31,107.34,3.01,4.37
2025-03-10,BB03,Manchester,High Street,Weekday,Sunny,Social Media,11.6,70.13,6,197,92,122,8.11,738.55,763.92,-25.37,2.73,4.45
2025-03-10,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,11.6,13.19,6,219,91,136,7.22,646.08,707.32,-61.24,3.06,4.25
2025-03-10,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,11.6,2.24,6,212,83,118,7.22,610.21,670.64,-60.43,2.94,4.29
2025-03-10,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,11.6,16.66,6,225,93,123,7.34,700.96,719.49,-18.53,2.22,4.22
2025-03-10,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,11.6,6.21,6,232,84,118,7.38,646.12,651.65,-5.53,2.73,4.37
2025-03-10,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,11.6,13.06,5,236,88,136,9.13,811.62,723.71,87.91,2.85,4.43
2025-03-11,BB01,London,High Street,Weekday,Rainy,No Promotion,8.6,15.44,6,218,95,120,8.0,766.39,754.36,12.03,2.37,4.11
2025-03-11,BB02,London,Shopping Centre,Weekday,Rainy,Local Flyer,8.6,56.38,7,169,82,112,8.04,676.11,782.63,-106.52,2.19,4.35
2025-03-11,BB03,Manchester,High Street,Weekday,Rainy,Combo Deal,8.6,67.79,7,222,94,147,7.51,698.46,809.59,-111.13,2.33,4.43
2025-03-11,BB04,Manchester,Shopping Centre,Weekday,Rainy,Combo Deal,8.6,44.02,7,219,106,169,6.68,699.12,791.02,-91.9,2.9,4.31
2025-03-11,BB05,Birmingham,High Street,Weekday,Rainy,Social Media,8.6,60.22,5,163,74,109,6.78,484.35,636.42,-152.07,3.04,4.21
2025-03-11,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,8.6,16.02,6,175,74,107,7.84,597.68,680.79,-83.11,2.9,4.31
2025-03-11,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,8.6,7.71,5,131,62,94,6.96,439.61,561.97,-122.36,2.36,4.39
2025-03-11,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,8.6,13.39,5,148,65,100,7.16,453.44,530.52,-77.07,2.29,4.41
2025-03-12,BB01,London,High Street,Weekday,Rainy,No Promotion,4.9,1.98,7,211,83,121,8.6,680.45,751.93,-71.48,2.45,4.22
2025-03-12,BB02,London,Shopping Centre,Weekday,Rainy,Combo Deal,4.9,48.01,7,297,131,221,8.19,1079.35,932.26,147.09,2.83,4.12
2025-03-12,BB03,Manchester,High Street,Weekday,Rainy,No Promotion,4.9,17.87,6,160,72,118,7.14,486.66,620.77,-134.11,2.58,4.36
2025-03-12,BB04,Manchester,Shopping Centre,Weekday,Rainy,Social Media,4.9,68.53,7,224,98,141,8.39,808.5,846.42,-37.92,2.59,4.37
2025-03-12,BB05,Birmingham,High Street,Weekday,Rainy,Combo Deal,4.9,65.88,6,194,103,163,6.85,708.73,736.09,-27.36,2.27,4.35
2025-03-12,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,4.9,14.02,6,206,95,141,7.31,693.94,687.04,6.9,2.17,4.25
2025-03-12,BB07,Bristol,High Street,Weekday,Rainy,Social Media,4.9,50.24,5,163,62,92,8.28,527.19,654.75,-127.56,2.29,4.35
2025-03-12,BB08,Bristol,Shopping Centre,Weekday,Rainy,Local Flyer,4.9,69.45,6,159,74,95,8.44,619.86,730.99,-111.13,2.11,4.29
2025-03-13,BB01,London,High Street,Weekday,Cloudy,Combo Deal,10.7,42.89,7,332,135,236,6.99,968.55,905.62,62.92,3.18,4.32
2025-03-13,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,10.7,12.54,6,263,102,153,8.41,830.45,776.66,53.79,2.95,4.28
2025-03-13,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,10.7,15.9,5,198,82,112,7.62,624.67,645.65,-20.98,2.63,4.51
2025-03-13,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,10.7,13.0,7,263,116,162,8.05,930.82,822.62,108.2,2.76,4.53
2025-03-13,BB05,Birmingham,High Street,Weekday,Cloudy,Combo Deal,10.7,42.19,5,243,95,150,6.63,646.71,648.3,-1.59,2.72,4.37
2025-03-13,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,10.7,13.07,6,217,96,135,6.74,649.02,687.06,-38.04,2.73,4.36
2025-03-13,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,10.7,10.94,6,217,87,131,7.23,589.04,662.59,-73.55,2.49,4.59
2025-03-13,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Combo Deal,10.7,36.18,7,249,128,211,7.79,994.04,856.48,137.56,2.66,4.35
2025-03-14,BB01,London,High Street,Weekday,Cloudy,No Promotion,7.1,5.97,7,250,101,148,7.73,773.43,796.02,-22.59,2.76,4.25
2025-03-14,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,7.1,2.65,7,268,108,158,8.36,907.64,819.41,88.23,3.38,4.4
2025-03-14,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,7.1,16.62,7,227,103,139,6.8,719.79,753.76,-33.97,2.5,4.58
2025-03-14,BB04,Manchester,Shopping Centre,Weekday,Cloudy,Local Flyer,7.1,69.12,6,249,111,166,7.67,840.79,809.84,30.95,2.57,4.47
2025-03-14,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,7.1,10.4,6,174,76,106,7.17,515.12,613.02,-97.9,2.05,4.54
2025-03-14,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Social Media,7.1,74.31,7,266,105,144,8.11,825.91,841.99,-16.07,2.53,4.14
2025-03-14,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,7.1,17.89,5,170,72,98,8.05,607.1,653.38,-46.27,2.62,4.4
2025-03-14,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Local Flyer,7.1,37.58,6,171,81,116,8.0,669.01,742.73,-73.72,2.46,4.17
2025-03-15,BB01,London,High Street,Weekend,Rainy,No Promotion,12.1,6.57,6,227,99,155,8.31,788.79,778.24,10.55,3.14,4.13
2025-03-15,BB02,London,Shopping Centre,Weekend,Rainy,Social Media,12.1,55.91,7,318,145,212,8.81,1237.02,989.86,247.16,2.93,4.41
2025-03-15,BB03,Manchester,High Street,Weekend,Rainy,Social Media,12.1,55.98,6,215,100,156,7.91,804.32,751.95,52.37,2.43,4.49
2025-03-15,BB04,Manchester,Shopping Centre,Weekend,Rainy,No Promotion,12.1,5.64,7,253,103,153,8.72,911.81,834.98,76.84,2.63,4.3
2025-03-15,BB05,Birmingham,High Street,Weekend,Rainy,No Promotion,12.1,10.75,6,172,73,122,6.78,483.7,658.56,-174.85,2.41,4.24
2025-03-15,BB06,Birmingham,Shopping Centre,Weekend,Rainy,No Promotion,12.1,6.42,6,227,96,137,8.24,804.13,713.92,90.21,2.64,4.35
2025-03-15,BB07,Bristol,High Street,Weekend,Rainy,Social Media,12.1,86.05,6,191,94,134,7.81,689.33,756.82,-67.49,2.32,4.39
2025-03-15,BB08,Bristol,Shopping Centre,Weekend,Rainy,Local Flyer,12.1,81.16,7,206,101,153,8.63,852.92,873.15,-20.23,2.32,4.31
2025-03-16,BB01,London,High Street,Weekend,Sunny,Social Media,9.3,101.33,7,301,112,163,8.38,954.58,946.37,8.21,2.96,4.25
2025-03-16,BB02,London,Shopping Centre,Weekend,Sunny,No Promotion,9.3,3.23,9,394,173,246,8.75,1534.58,1113.84,420.74,3.64,4.23
2025-03-16,BB03,Manchester,High Street,Weekend,Sunny,Local Flyer,9.3,82.36,6,275,119,165,7.59,926.48,846.91,79.58,2.74,4.18
2025-03-16,BB04,Manchester,Shopping Centre,Weekend,Sunny,Combo Deal,9.3,38.08,8,330,145,226,8.15,1202.23,983.7,218.53,2.51,4.18
2025-03-16,BB05,Birmingham,High Street,Weekend,Sunny,Social Media,9.3,109.57,6,243,109,168,7.55,815.6,841.9,-26.3,2.93,4.32
2025-03-16,BB06,Birmingham,Shopping Centre,Weekend,Sunny,Social Media,9.3,47.19,8,340,157,215,8.33,1349.81,1040.65,309.16,3.52,4.13
2025-03-16,BB07,Bristol,High Street,Weekend,Sunny,No Promotion,9.3,1.25,6,232,99,141,7.44,741.13,700.45,40.69,3.06,4.19
2025-03-16,BB08,Bristol,Shopping Centre,Weekend,Sunny,No Promotion,9.3,7.54,6,253,101,144,7.91,837.62,727.05,110.57,2.74,4.28
2025-03-17,BB01,London,High Street,Weekday,Cloudy,Local Flyer,7.0,47.41,7,277,134,211,8.82,1220.11,986.4,233.71,3.23,4.37
2025-03-17,BB02,London,Shopping Centre,Weekday,Cloudy,Combo Deal,7.0,68.63,8,330,165,277,8.42,1408.48,1114.04,294.44,3.77,4.36
2025-03-17,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,7.0,14.65,5,227,86,119,6.85,599.65,613.04,-13.39,2.77,4.31
2025-03-17,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,7.0,7.71,7,199,88,121,7.65,702.81,743.02,-40.21,2.25,4.63
2025-03-17,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,7.0,11.69,5,194,74,111,6.81,501.23,598.35,-97.11,3.02,4.29
2025-03-17,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,7.0,3.52,6,230,96,128,7.46,713.63,726.07,-12.44,2.95,4.22
2025-03-17,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,7.0,15.09,6,195,81,118,6.76,576.33,697.21,-120.89,2.21,4.23
2025-03-17,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Local Flyer,7.0,65.44,7,228,91,130,7.12,602.17,762.09,-159.92,3.18,4.1
2025-03-18,BB01,London,High Street,Weekday,Cloudy,Social Media,13.4,104.01,7,298,112,164,8.36,907.79,925.69,-17.9,2.72,4.3
2025-03-18,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,13.4,6.88,7,219,86,126,9.51,810.2,812.98,-2.79,2.53,4.57
2025-03-18,BB03,Manchester,High Street,Weekday,Cloudy,Social Media,13.4,110.45,6,194,83,112,7.6,645.14,763.06,-117.92,2.74,4.28
2025-03-18,BB04,Manchester,Shopping Centre,Weekday,Cloudy,Combo Deal,13.4,25.99,8,266,121,194,7.02,831.07,864.12,-33.06,2.79,4.28
2025-03-18,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,13.4,47.2,5,214,88,124,7.09,620.94,676.35,-55.41,2.93,4.31
2025-03-18,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,13.4,15.6,6,216,99,149,7.33,671.97,679.59,-7.62,2.59,4.47
2025-03-18,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,13.4,9.23,5,208,75,108,7.78,551.42,616.66,-65.24,2.5,4.56
2025-03-18,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Combo Deal,13.4,61.72,6,225,93,145,7.4,683.11,717.1,-33.99,2.79,4.38
2025-03-19,BB01,London,High Street,Weekday,Cloudy,Combo Deal,9.6,40.85,7,297,139,216,8.16,1148.55,966.01,182.53,3.47,4.33
2025-03-19,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,9.6,5.92,6,250,99,138,8.84,886.21,778.46,107.75,2.41,4.4
2025-03-19,BB03,Manchester,High Street,Weekday,Cloudy,Combo Deal,9.6,39.3,7,254,112,183,6.65,749.75,807.35,-57.61,3.04,4.19
2025-03-19,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,9.6,11.59,6,220,96,149,7.89,754.06,736.51,17.55,2.69,4.51
2025-03-19,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,9.6,97.76,6,203,92,140,6.32,593.74,761.11,-167.37,2.7,4.19
2025-03-19,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,9.6,0.86,7,205,82,123,7.82,628.9,690.82,-61.91,1.91,4.68
2025-03-19,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,9.6,14.13,5,171,78,109,7.46,592.51,592.62,-0.11,2.8,4.44
2025-03-19,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Combo Deal,9.6,45.11,6,205,84,121,7.26,642.18,717.61,-75.44,2.88,4.32
2025-03-20,BB01,London,High Street,Weekday,Cloudy,Social Media,5.2,50.46,7,254,118,174,7.91,944.84,914.58,30.27,2.52,4.26
2025-03-20,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,5.2,8.17,6,240,106,171,8.41,853.56,783.0,70.56,3.01,4.37
2025-03-20,BB03,Manchester,High Street,Weekday,Cloudy,Combo Deal,5.2,64.43,7,257,124,203,6.95,849.1,866.95,-17.84,2.84,4.64
2025-03-20,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,5.2,9.04,7,240,111,160,7.31,805.02,760.87,44.15,2.45,4.27
2025-03-20,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,5.2,112.13,7,214,100,148,7.25,729.06,874.26,-145.2,2.59,4.21
2025-03-20,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Combo Deal,5.2,60.36,7,269,123,200,6.92,816.49,839.73,-23.25,2.63,4.4
2025-03-20,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,5.2,1.25,6,175,79,113,7.59,598.61,612.27,-13.66,2.31,4.15
2025-03-20,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Social Media,5.2,62.33,6,191,67,100,7.71,522.68,685.32,-162.65,2.65,4.39
2025-03-21,BB01,London,High Street,Weekday,Rainy,Local Flyer,7.1,30.75,6,207,108,147,8.52,883.48,781.11,102.37,2.84,4.21
2025-03-21,BB02,London,Shopping Centre,Weekday,Rainy,No Promotion,7.1,17.62,7,219,95,117,8.08,795.86,776.17,19.7,3.35,4.0
2025-03-21,BB03,Manchester,High Street,Weekday,Rainy,Combo Deal,7.1,45.22,6,193,85,126,6.49,565.92,693.5,-127.58,2.64,4.53
2025-03-21,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,7.1,11.02,7,201,89,127,7.58,651.72,711.24,-59.53,3.22,4.1
2025-03-21,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,7.1,5.19,6,163,80,118,6.31,518.76,637.14,-118.38,2.59,4.27
2025-03-21,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Combo Deal,7.1,31.98,6,205,114,197,7.39,850.13,741.0,109.14,3.06,4.38
2025-03-21,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,7.1,17.4,6,150,69,96,6.74,449.48,612.13,-162.65,2.62,4.23
2025-03-21,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,7.1,10.2,6,184,80,121,7.52,649.36,686.24,-36.87,2.24,4.27
2025-03-22,BB01,London,High Street,Weekend,Cloudy,Local Flyer,9.2,46.63,7,279,129,196,8.72,1108.6,945.64,162.96,2.98,4.14
2025-03-22,BB02,London,Shopping Centre,Weekend,Cloudy,Combo Deal,9.2,27.45,9,394,177,285,8.78,1547.69,1169.75,377.94,3.0,4.36
2025-03-22,BB03,Manchester,High Street,Weekend,Cloudy,Social Media,9.2,59.35,6,208,89,123,7.06,622.74,694.05,-71.3,2.74,4.31
2025-03-22,BB04,Manchester,Shopping Centre,Weekend,Cloudy,No Promotion,9.2,0.0,7,288,128,191,7.75,1002.91,853.06,149.85,2.2,4.61
2025-03-22,BB05,Birmingham,High Street,Weekend,Cloudy,No Promotion,9.2,14.79,5,172,69,104,8.07,549.76,583.68,-33.92,2.6,4.17
2025-03-22,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,Social Media,9.2,79.51,7,295,128,176,8.35,1092.87,933.35,159.52,2.91,4.28
2025-03-22,BB07,Bristol,High Street,Weekend,Cloudy,Combo Deal,9.2,65.82,7,249,102,162,8.65,855.1,845.69,9.41,2.38,4.42
2025-03-22,BB08,Bristol,Shopping Centre,Weekend,Cloudy,No Promotion,9.2,11.81,6,227,86,123,9.08,773.92,707.42,66.49,3.06,4.17
2025-03-23,BB01,London,High Street,Weekend,Cloudy,Social Media,11.5,99.28,7,258,126,194,8.46,1069.47,991.46,78.01,2.78,4.36
2025-03-23,BB02,London,Shopping Centre,Weekend,Cloudy,Local Flyer,11.5,74.47,8,356,154,219,9.54,1446.56,1131.26,315.3,3.08,4.21
2025-03-23,BB03,Manchester,High Street,Weekend,Cloudy,Combo Deal,11.5,52.29,7,272,117,182,7.84,914.83,866.29,48.54,3.07,4.21
2025-03-23,BB04,Manchester,Shopping Centre,Weekend,Cloudy,No Promotion,11.5,2.92,6,253,101,142,8.53,817.9,729.3,88.61,3.1,4.21
2025-03-23,BB05,Birmingham,High Street,Weekend,Cloudy,No Promotion,11.5,13.14,6,216,81,118,6.89,538.92,647.76,-108.85,2.69,4.21
2025-03-23,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,No Promotion,11.5,1.41,7,269,121,181,8.81,1048.14,863.57,184.57,3.38,4.45
2025-03-23,BB07,Bristol,High Street,Weekend,Cloudy,Local Flyer,11.5,81.25,6,185,88,131,8.13,731.68,780.08,-48.4,2.56,4.46
2025-03-23,BB08,Bristol,Shopping Centre,Weekend,Cloudy,No Promotion,11.5,6.02,7,244,84,110,8.35,709.7,711.98,-2.28,2.27,4.32
2025-03-24,BB01,London,High Street,Weekday,Rainy,Social Media,16.2,50.64,6,248,116,179,8.29,947.8,853.28,94.52,2.83,4.54
2025-03-24,BB02,London,Shopping Centre,Weekday,Rainy,No Promotion,16.2,13.93,5,234,93,133,8.51,794.39,726.24,68.15,2.67,4.38
2025-03-24,BB03,Manchester,High Street,Weekday,Rainy,Combo Deal,16.2,33.71,6,223,108,171,6.68,720.63,732.14,-11.51,3.04,4.15
2025-03-24,BB04,Manchester,Shopping Centre,Weekday,Rainy,Social Media,16.2,50.36,7,217,106,150,7.75,813.3,836.28,-22.99,2.56,4.35
2025-03-24,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,16.2,8.91,7,173,83,131,6.63,541.82,676.96,-135.15,2.23,4.38
2025-03-24,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,16.2,16.21,5,166,75,113,7.42,555.42,632.96,-77.54,2.3,4.55
2025-03-24,BB07,Bristol,High Street,Weekday,Rainy,Social Media,16.2,76.76,7,206,100,134,8.15,830.84,864.79,-33.95,2.37,4.27
2025-03-24,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,16.2,3.7,5,161,74,107,8.02,557.09,602.01,-44.92,3.31,4.09
2025-03-25,BB01,London,High Street,Weekday,Rainy,No Promotion,6.6,14.93,7,213,95,143,7.8,708.27,784.77,-76.5,2.02,4.26
2025-03-25,BB02,London,Shopping Centre,Weekday,Rainy,Social Media,6.6,56.38,7,270,131,192,8.98,1174.21,994.68,179.52,3.39,4.14
2025-03-25,BB03,Manchester,High Street,Weekday,Rainy,Social Media,6.6,91.15,5,190,83,118,7.42,629.97,718.43,-88.46,2.91,3.95
2025-03-25,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,6.6,15.2,6,193,90,133,8.1,763.21,743.2,20.02,3.35,4.34
2025-03-25,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,6.6,11.12,5,156,60,86,6.88,405.14,572.65,-167.51,2.25,4.38
2025-03-25,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Combo Deal,6.6,52.03,7,232,107,174,6.92,758.87,772.14,-13.26,2.43,4.24
2025-03-25,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,6.6,5.88,6,148,67,96,7.42,502.53,627.68,-125.15,2.13,4.59
2025-03-25,BB08,Bristol,Shopping Centre,Weekday,Rainy,Combo Deal,6.6,47.87,6,194,93,150,7.52,677.68,744.96,-67.28,2.75,4.63
2025-03-26,BB01,London,High Street,Weekday,Cloudy,No Promotion,10.1,7.53,8,275,124,169,7.85,967.84,908.63,59.21,2.68,4.41
2025-03-26,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,10.1,8.2,7,316,123,172,8.87,1042.65,868.61,174.04,2.65,4.18
2025-03-26,BB03,Manchester,High Street,Weekday,Cloudy,Social Media,10.1,53.77,7,237,102,152,7.72,782.71,840.64,-57.93,2.97,4.34
2025-03-26,BB04,Manchester,Shopping Centre,Weekday,Cloudy,Social Media,10.1,107.99,7,250,117,149,7.68,897.69,890.42,7.26,3.17,4.27
2025-03-26,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,10.1,15.6,5,146,60,86,6.69,439.12,567.08,-127.96,2.12,4.31
2025-03-26,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Social Media,10.1,76.42,7,236,105,148,7.75,828.94,882.04,-53.11,3.36,4.06
2025-03-26,BB07,Bristol,High Street,Weekday,Cloudy,Social Media,10.1,90.46,7,221,91,135,7.52,678.88,784.85,-105.97,1.93,4.33
2025-03-26,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,10.1,5.81,6,185,75,113,7.91,564.71,642.85,-78.14,2.42,4.32
2025-03-27,BB01,London,High Street,Weekday,Sunny,No Promotion,10.8,15.94,6,270,97,137,8.15,831.07,748.96,82.11,2.72,4.58
2025-03-27,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,10.8,14.38,8,314,144,201,7.71,1105.14,927.39,177.75,3.08,4.19
2025-03-27,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,10.8,7.78,6,225,91,134,7.4,638.79,700.33,-61.55,3.06,4.23
2025-03-27,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,10.8,13.99,6,201,90,124,8.14,705.05,702.3,2.75,2.65,4.31
2025-03-27,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,10.8,6.77,7,231,105,145,7.2,799.02,767.7,31.32,2.52,4.35
2025-03-27,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,10.8,10.04,6,230,97,135,6.81,663.75,694.28,-30.53,3.04,4.28
2025-03-27,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,10.8,14.34,6,205,92,125,7.07,706.78,715.03,-8.25,3.16,4.35
2025-03-27,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,10.8,2.04,5,182,73,106,7.97,599.75,599.72,0.03,2.65,4.34
2025-03-28,BB01,London,High Street,Weekday,Cloudy,No Promotion,9.9,7.96,7,232,93,138,7.57,679.69,731.87,-52.17,2.69,4.4
2025-03-28,BB02,London,Shopping Centre,Weekday,Cloudy,Social Media,9.9,87.35,6,255,113,158,7.85,890.09,858.93,31.17,2.78,4.18
2025-03-28,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,9.9,9.64,6,219,94,139,7.91,749.52,729.28,20.24,3.51,4.23
2025-03-28,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,9.9,2.83,6,243,105,163,8.33,867.93,754.3,113.64,2.88,4.19
2025-03-28,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,9.9,74.08,7,219,94,135,6.37,608.78,767.86,-159.07,2.49,4.46
2025-03-28,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,9.9,3.65,6,215,91,141,7.35,620.7,679.36,-58.67,2.49,4.33
2025-03-28,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,9.9,6.71,6,185,82,120,7.77,608.33,668.51,-60.18,2.32,4.58
2025-03-28,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,9.9,15.57,7,200,77,110,7.36,570.7,698.21,-127.51,2.41,4.48
2025-03-29,BB01,London,High Street,Weekend,Cloudy,Social Media,10.8,45.39,6,297,121,188,8.26,1030.76,872.21,158.55,3.04,4.32
2025-03-29,BB02,London,Shopping Centre,Weekend,Cloudy,No Promotion,10.8,12.59,8,340,128,196,9.41,1210.38,997.22,213.16,3.29,4.01
2025-03-29,BB03,Manchester,High Street,Weekend,Cloudy,No Promotion,10.8,7.19,7,246,93,133,7.15,687.84,762.18,-74.34,2.89,4.34
2025-03-29,BB04,Manchester,Shopping Centre,Weekend,Cloudy,Social Media,10.8,62.59,8,355,153,217,7.59,1154.9,1004.99,149.91,3.04,4.29
2025-03-29,BB05,Birmingham,High Street,Weekend,Cloudy,Local Flyer,10.8,59.58,6,214,95,139,6.97,685.09,729.89,-44.8,3.22,4.33
2025-03-29,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,Combo Deal,10.8,38.76,7,292,127,203,7.74,989.37,874.18,115.19,2.69,4.37
2025-03-29,BB07,Bristol,High Street,Weekend,Cloudy,Combo Deal,10.8,39.86,7,210,94,139,7.14,649.84,754.26,-104.42,3.08,4.36
2025-03-29,BB08,Bristol,Shopping Centre,Weekend,Cloudy,Combo Deal,10.8,64.36,7,297,126,205,7.78,963.09,879.34,83.75,2.93,4.21
2025-03-30,BB01,London,High Street,Weekend,Cloudy,No Promotion,7.6,9.55,7,280,128,181,7.48,934.23,832.9,101.33,3.07,4.07
2025-03-30,BB02,London,Shopping Centre,Weekend,Cloudy,No Promotion,7.6,0.46,7,329,135,160,8.37,1150.51,934.73,215.78,3.26,4.42
2025-03-30,BB03,Manchester,High Street,Weekend,Cloudy,No Promotion,7.6,0.1,7,222,102,146,7.53,763.83,756.62,7.21,3.15,4.3
2025-03-30,BB04,Manchester,Shopping Centre,Weekend,Cloudy,Local Flyer,7.6,84.85,7,341,142,183,8.33,1182.78,992.46,190.31,3.18,4.25
2025-03-30,BB05,Birmingham,High Street,Weekend,Cloudy,Social Media,7.6,54.22,6,219,107,159,7.64,756.87,789.36,-32.49,3.07,4.43
2025-03-30,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,Combo Deal,7.6,65.76,7,315,147,251,7.35,1097.32,900.46,196.86,3.7,4.3
2025-03-30,BB07,Bristol,High Street,Weekend,Cloudy,No Promotion,7.6,7.98,7,193,91,132,7.71,698.86,731.89,-33.03,2.34,4.52
