studentID,status,test_type,total_questions,total_points,total_points_possible,score,completed_at
756,Failed,Practice Exam,85,57,85,67,6/30/2022 13:23
756,Failed,Mastery Exam,85,57,85,67,8/3/2022 8:21
757,Passed,Mastery Exam,85,71,85,83,6/27/2022 19:53
757,Passed,Practice Exam,85,69,85,81,6/20/2022 13:17
758,Failed,Mastery Exam,85,47,85,55,10/13/2022 13:02
758,Failed,Practice Exam,85,53,85,62,10/12/2022 14:40
759,Failed,Mastery Exam,85,73,85,85,7/21/2022 9:38
759,Failed,Practice Exam,85,74,85,87,7/20/2022 9:27
760,Failed,Mastery Exam,85,54,85,63,7/21/2022 9:05
760,Failed,Practice Exam,85,69,85,81,7/20/2022 9:06
761,Passed,Mastery Exam,85,51,85,60,11/17/2022 13:04
761,Passed,Practice Exam,85,49,85,57,9/26/2022 14:26
762,Failed,Mastery Exam,85,54,85,63,7/8/2022 9:30
762,Failed,Practice Exam,85,52,85,61,7/7/2022 9:26
763,Failed,Practice Exam,85,63,85,74,7/20/2022 14:03
763,Failed,Mastery Exam,85,60,85,70,7/21/2022 10:46
764,Failed,Mastery Exam,85,52,85,61,7/21/2022 15:41
764,Failed,Practice Exam,85,56,85,65,7/20/2022 15:56
765,Failed,Practice Exam,85,64,85,75,7/7/2022 8:45
765,Failed,Mastery Exam,85,60,85,70,7/8/2022 9:14
766,Failed,Mastery Exam,85,43,85,50,7/21/2022 12:24
766,Failed,Practice Exam,85,53,85,62,7/20/2022 12:05
767,Failed,Practice Exam,85,45,85,52,8/16/2022 14:09
767,Failed,Mastery Exam,85,25,85,29,8/17/2022 16:33
768,Failed,Practice Exam,85,60,85,70,7/21/2022 1:05
768,Failed,Mastery Exam,85,54,85,63,7/21/2022 13:19
769,Failed,Practice Exam,85,64,85,75,9/7/2022 12:44
769,Failed,Mastery Exam,85,64,85,75,9/9/2022 12:31
770,Passed,Practice Exam,85,66,85,77,10/5/2022 14:02
770,Passed,Mastery Exam,85,66,85,77,10/7/2022 13:34
771,Failed,Mastery Exam,85,23,85,27,5/31/2022 21:28
771,Failed,Practice Exam,85,5,85,5,5/24/2022 21:22
772,Passed,Mastery Exam,85,64,85,75,8/5/2022 14:00
772,Passed,Practice Exam,85,77,85,90,8/4/2022 14:21
773,Failed,Mastery Exam,85,51,85,60,8/3/2022 10:26
773,Failed,Practice Exam,85,52,85,61,8/4/2022 14:17
774,Passed,Practice Exam,85,75,85,88,6/5/2022 20:02
775,Failed,Mastery Exam,85,51,85,60,8/3/2022 13:05
775,Failed,Practice Exam,85,55,85,64,8/2/2022 16:38
776,Failed,Mastery Exam,85,58,85,68,7/21/2022 15:45
776,Failed,Practice Exam,85,51,85,60,7/15/2022 15:24
777,Failed,Practice Exam,85,25,85,29,7/20/2022 17:05
778,Passed,Mastery Exam,85,62,85,72,7/21/2022 15:43
778,Passed,Practice Exam,85,64,85,75,7/21/2022 10:00
779,Passed,Practice Exam,85,76,85,89,6/7/2022 13:05
779,Passed,Mastery Exam,85,78,85,91,6/8/2022 12:38
780,Passed,Practice Exam,85,72,85,84,7/12/2022 10:20
781,Failed,Practice Exam,85,71,85,83,8/2/2022 10:08
781,Failed,Mastery Exam,85,70,85,82,8/3/2022 8:40
782,Failed,Mastery Exam,85,44,85,51,7/21/2022 11:09
782,Failed,Practice Exam,85,47,85,55,7/20/2022 13:22
783,Failed,Practice Exam,85,41,85,48,8/3/2022 13:11
783,Failed,Mastery Exam,85,53,85,62,8/4/2022 11:24
784,Passed,Practice Exam,85,71,85,83,7/20/2022 9:37
784,Passed,Mastery Exam,85,73,85,85,7/21/2022 10:50
785,Passed,Mastery Exam,85,70,85,82,7/25/2022 15:33
785,Passed,Practice Exam,85,69,85,81,6/24/2022 22:31
786,Failed,Mastery Exam,85,25,85,29,7/28/2022 17:15
786,Failed,Practice Exam,85,52,85,61,10/19/2022 6:45
787,Passed,Practice Exam,85,70,85,82,7/7/2022 14:40
787,Passed,Mastery Exam,85,60,85,70,7/8/2022 14:16
788,Failed,Practice Exam,85,21,85,24,6/23/2022 10:14
788,Failed,Mastery Exam,85,42,85,49,8/4/2022 12:43
789,Failed,Mastery Exam,85,63,85,74,7/1/2022 9:32
789,Failed,Practice Exam,85,74,85,87,8/3/2022 10:54
790,Failed,Practice Exam,85,60,85,70,7/20/2022 15:30
790,Failed,Mastery Exam,85,0,85,0,7/21/2022 19:24
791,Failed,Practice Exam,85,59,85,69,7/20/2022 17:08
791,Failed,Mastery Exam,85,45,85,52,7/21/2022 15:24
792,Failed,Practice Exam,85,33,85,38,7/20/2022 14:44
792,Failed,Mastery Exam,85,5,85,5,7/24/2022 21:56
793,Passed,Practice Exam,85,61,85,71,6/30/2022 16:48
793,Passed,Mastery Exam,85,42,85,49,7/1/2022 0:55
794,Passed,Mastery Exam,85,63,85,74,6/12/2022 14:19
794,Passed,Practice Exam,85,60,85,70,6/7/2022 18:28
795,Passed,Mastery Exam,85,72,85,84,6/20/2022 14:25
796,Passed,Mastery Exam,85,57,85,67,7/21/2022 12:05
796,Passed,Practice Exam,85,65,85,76,7/20/2022 11:39
797,Failed,Practice Exam,85,55,85,64,8/16/2022 10:39
797,Failed,Mastery Exam,85,43,85,50,6/8/2022 11:38
798,Failed,Practice Exam,85,58,85,68,7/5/2022 14:40
798,Failed,Mastery Exam,85,53,85,62,7/6/2022 13:27
799,Failed,Mastery Exam,85,60,85,70,7/6/2022 13:35
799,Failed,Practice Exam,85,60,85,70,7/5/2022 13:53
800,Passed,Mastery Exam,85,60,85,70,7/20/2022 10:08
800,Passed,Practice Exam,85,60,85,70,7/18/2022 19:20
801,Failed,Mastery Exam,85,71,85,83,9/20/2023 9:10
801,Failed,Practice Exam,85,75,85,88,9/19/2023 10:38
802,Failed,Mastery Exam,85,58,85,68,8/3/2022 11:12
803,Failed,Practice Exam,85,50,85,58,8/3/2022 8:26
804,Passed,Mastery Exam,85,66,85,77,8/3/2022 17:27
804,Passed,Practice Exam,85,73,85,85,8/2/2022 16:07
805,Failed,Practice Exam,85,70,85,82,8/2/2022 10:55
805,Failed,Mastery Exam,85,61,85,71,8/3/2022 11:10
806,Passed,Mastery Exam,85,62,85,72,12/7/2022 10:43
806,Passed,Practice Exam,85,60,85,70,12/5/2022 10:49
807,Failed,Practice Exam,85,39,85,45,9/7/2022 12:39
807,Failed,Mastery Exam,85,32,85,37,9/9/2022 12:10
808,Failed,Mastery Exam,85,41,85,48,8/3/2022 10:27
808,Failed,Practice Exam,85,40,85,47,8/2/2022 9:16
809,Failed,Practice Exam,85,53,85,62,7/20/2022 12:52
809,Failed,Mastery Exam,85,56,85,65,7/21/2022 19:30
810,Passed,Practice Exam,85,62,85,72,8/6/2022 19:39
810,Passed,Mastery Exam,85,66,85,77,8/26/2022 17:59
811,Passed,Mastery Exam,85,61,85,71,8/3/2022 11:09
811,Passed,Practice Exam,85,64,85,75,8/1/2022 13:54
812,Passed,Practice Exam,85,58,85,68,7/11/2022 15:38
812,Passed,Mastery Exam,85,56,85,65,7/11/2022 8:33
813,Passed,Mastery Exam,85,61,85,71,7/18/2022 20:02
813,Passed,Practice Exam,85,64,85,75,7/18/2022 9:24
814,Passed,Practice Exam,85,70,85,82,8/5/2022 1:01
815,Failed,Mastery Exam,85,51,85,60,9/23/2022 11:49
815,Failed,Practice Exam,85,58,85,68,9/21/2022 11:43
816,Failed,Practice Exam,85,70,85,82,10/7/2022 14:11
816,Failed,Mastery Exam,85,66,85,77,10/10/2022 9:55
817,Failed,Mastery Exam,85,58,85,68,8/17/2022 8:25
817,Failed,Practice Exam,85,47,85,55,7/12/2022 14:21
818,Passed,Practice Exam,85,60,85,70,6/27/2022 14:32
818,Passed,Mastery Exam,85,56,85,65,6/29/2022 15:21
819,Failed,Mastery Exam,85,44,85,51,6/17/2022 11:03
819,Failed,Practice Exam,85,46,85,54,6/16/2022 23:05
820,Failed,Practice Exam,85,70,85,82,9/21/2022 13:20
820,Failed,Mastery Exam,85,75,85,88,9/23/2022 14:48
821,Failed,Practice Exam,85,27,85,31,6/14/2022 19:34
821,Failed,Mastery Exam,85,34,85,40,7/21/2022 15:17
822,Failed,Practice Exam,85,54,85,63,8/2/2022 9:02
822,Failed,Mastery Exam,85,47,85,55,8/3/2022 10:06
823,Failed,Practice Exam,85,51,85,60,7/3/2022 9:28
823,Failed,Mastery Exam,85,47,85,55,7/3/2022 13:40
824,Passed,Mastery Exam,85,40,85,47,2/3/2023 9:33
824,Passed,Practice Exam,85,51,85,60,2/2/2023 12:14
825,Failed,Mastery Exam,85,66,85,77,8/3/2022 10:02
825,Failed,Practice Exam,85,68,85,80,8/2/2022 8:43
826,Failed,Practice Exam,85,74,85,87,8/2/2022 10:53
826,Failed,Mastery Exam,85,56,85,65,8/3/2022 11:28
827,Passed,Mastery Exam,85,70,85,82,6/28/2022 17:34
828,Failed,Practice Exam,85,55,85,64,8/2/2022 11:28
828,Failed,Mastery Exam,85,43,85,50,8/3/2022 11:57
829,Failed,Mastery Exam,85,48,85,56,10/3/2022 23:18
830,Passed,Mastery Exam,85,60,85,70,10/4/2022 19:59
830,Passed,Practice Exam,85,66,85,77,10/3/2022 21:13
831,Passed,Practice Exam,85,62,85,72,8/16/2022 16:14
831,Passed,Mastery Exam,85,63,85,74,8/22/2022 8:40
832,Passed,Mastery Exam,85,67,85,78,9/25/2022 23:34
832,Passed,Practice Exam,85,62,85,72,9/19/2022 14:56
833,Failed,Practice Exam,85,34,85,40,7/26/2022 4:40
834,Passed,Mastery Exam,85,71,85,83,6/28/2022 16:37
834,Passed,Practice Exam,85,66,85,77,6/28/2022 9:39
835,Passed,Mastery Exam,85,61,85,71,6/29/2022 12:08
835,Passed,Practice Exam,85,63,85,74,6/28/2022 12:17
836,Passed,Practice Exam,85,65,85,76,6/28/2022 11:27
836,Passed,Mastery Exam,85,65,85,76,6/28/2022 17:20
837,Failed,Mastery Exam,85,50,85,58,7/1/2022 10:58
837,Failed,Practice Exam,85,49,85,57,6/30/2022 11:01
838,Passed,Mastery Exam,85,60,85,70,6/30/2022 10:35
838,Passed,Practice Exam,85,65,85,76,6/29/2022 14:29
839,Passed,Practice Exam,85,71,85,83,6/28/2022 18:10
840,Passed,Practice Exam,85,73,85,85,6/22/2022 9:57
840,Passed,Mastery Exam,85,76,85,89,6/28/2022 9:51
841,Passed,Mastery Exam,85,68,85,80,8/19/2022 14:00
841,Passed,Practice Exam,85,64,85,75,8/17/2022 14:50
842,Passed,Mastery Exam,85,65,85,76,6/27/2022 17:43
842,Passed,Practice Exam,85,79,85,92,6/26/2022 20:58
843,Failed,Practice Exam,85,36,85,42,8/2/2022 16:05
843,Failed,Mastery Exam,85,40,85,47,8/3/2022 16:26
844,Failed,Practice Exam,85,59,85,69,8/16/2022 8:18
844,Failed,Mastery Exam,85,52,85,61,8/17/2022 9:04
845,Failed,Practice Exam,85,82,85,96,8/16/2022 9:26
845,Failed,Mastery Exam,85,69,85,81,6/21/2022 9:56
846,Passed,Practice Exam,85,40,85,47,12/1/2022 8:48
846,Passed,Mastery Exam,85,47,85,55,12/6/2022 8:36
847,Passed,Practice Exam,85,58,85,68,7/6/2022 14:47
847,Passed,Mastery Exam,85,54,85,63,7/8/2022 9:35
848,Passed,Mastery Exam,85,66,85,77,7/1/2022 10:46
849,Failed,Mastery Exam,85,57,85,67,8/3/2022 12:41
850,Failed,Practice Exam,85,66,85,77,9/7/2022 10:03
850,Failed,Mastery Exam,85,59,85,69,9/9/2022 13:22
851,Passed,Practice Exam,85,54,85,63,7/15/2022 7:45
851,Passed,Mastery Exam,85,59,85,69,7/19/2022 8:18
852,Passed,Practice Exam,85,57,85,67,6/21/2022 17:11
852,Passed,Mastery Exam,85,59,85,69,6/21/2022 22:12
853,Passed,Mastery Exam,85,61,85,71,6/17/2022 22:42
854,Failed,Practice Exam,85,55,85,64,8/2/2022 17:48
854,Failed,Mastery Exam,85,58,85,68,8/3/2022 18:55
855,Failed,Practice Exam,85,53,85,62,9/7/2022 17:30
855,Failed,Mastery Exam,85,44,85,51,9/9/2022 12:56
856,Passed,Practice Exam,85,68,85,80,8/4/2022 18:37
857,Failed,Mastery Exam,85,42,85,49,7/5/2022 15:07
857,Failed,Practice Exam,85,41,85,48,7/4/2022 18:10
858,Passed,Practice Exam,85,81,85,95,7/7/2022 1:41
859,Failed,Mastery Exam,85,67,85,78,8/3/2022 16:33
859,Failed,Practice Exam,85,62,85,72,8/3/2022 4:21
860,Failed,Practice Exam,85,72,85,84,7/20/2022 15:16
860,Failed,Mastery Exam,85,67,85,78,7/21/2022 14:43
861,Failed,Practice Exam,85,36,85,42,7/22/2022 18:00
861,Failed,Mastery Exam,85,62,85,72,12/1/2022 21:47
862,Passed,Practice Exam,85,69,85,81,7/28/2022 15:30
862,Passed,Mastery Exam,85,71,85,83,7/28/2022 21:14
863,Passed,Practice Exam,85,69,85,81,8/5/2022 1:37
864,Failed,Mastery Exam,85,53,85,62,8/3/2022 10:18
864,Failed,Practice Exam,85,60,85,70,8/3/2022 12:02
865,Passed,Practice Exam,85,61,85,71,7/7/2022 13:45
866,Passed,Mastery Exam,85,41,85,48,7/25/2022 15:52
866,Passed,Practice Exam,85,0,85,0,6/17/2022 13:17
867,Passed,Practice Exam,85,68,85,80,7/19/2022 4:42
867,Passed,Mastery Exam,85,66,85,77,7/17/2022 4:30
868,Failed,Mastery Exam,85,69,85,81,8/17/2022 10:50
868,Failed,Practice Exam,85,68,85,80,7/16/2022 20:27
869,Failed,Mastery Exam,85,42,85,49,8/3/2022 17:53
869,Failed,Practice Exam,85,44,85,51,8/2/2022 16:21
870,Failed,Practice Exam,85,47,85,55,8/2/2022 6:52
870,Failed,Mastery Exam,85,22,85,25,8/4/2022 9:53
871,Failed,Practice Exam,85,57,85,67,8/2/2022 9:51
871,Failed,Mastery Exam,85,67,85,78,8/3/2022 11:51
872,Passed,Practice Exam,85,79,85,92,8/2/2022 8:11
872,Passed,Mastery Exam,85,75,85,88,8/3/2022 8:36
873,Failed,Practice Exam,85,47,85,55,8/2/2022 9:45
873,Failed,Mastery Exam,85,33,85,38,8/3/2022 9:36
874,Failed,Practice Exam,85,37,85,43,6/28/2022 14:22
874,Failed,Mastery Exam,85,53,85,62,8/3/2022 10:10
875,Passed,Practice Exam,85,64,85,75,9/21/2022 12:27
875,Passed,Mastery Exam,85,58,85,68,9/23/2022 12:14
876,Passed,Practice Exam,85,69,85,81,7/25/2022 11:20
876,Passed,Mastery Exam,85,70,85,82,8/1/2022 11:43
877,Failed,Mastery Exam,85,62,85,72,8/4/2022 22:08
877,Failed,Practice Exam,85,40,85,47,7/25/2022 9:25
878,Passed,Practice Exam,85,74,85,87,7/31/2022 22:12
878,Passed,Mastery Exam,85,71,85,83,8/7/2022 13:52
879,Failed,Practice Exam,85,55,85,64,8/16/2022 10:15
879,Failed,Mastery Exam,85,48,85,56,8/17/2022 15:35
880,Failed,Mastery Exam,85,60,85,70,7/27/2022 9:09
880,Failed,Practice Exam,85,61,85,71,7/22/2022 11:28
881,Passed,Mastery Exam,85,68,85,80,6/23/2022 23:09
881,Passed,Practice Exam,85,60,85,70,6/22/2022 20:26
882,Passed,Mastery Exam,85,59,85,69,7/13/2022 11:34
882,Passed,Practice Exam,85,62,85,72,6/30/2022 13:29
883,Passed,Mastery Exam,85,73,85,85,7/8/2022 9:15
883,Passed,Practice Exam,85,72,85,84,7/7/2022 9:29
884,Passed,Mastery Exam,85,68,85,80,8/3/2022 14:27
884,Passed,Practice Exam,85,64,85,75,7/19/2022 15:51
885,Passed,Practice Exam,85,67,85,78,8/9/2022 11:42
885,Passed,Mastery Exam,85,59,85,69,8/15/2022 15:00
886,Passed,Practice Exam,85,58,85,68,7/11/2022 10:13
886,Passed,Mastery Exam,85,64,85,75,7/12/2022 16:42
887,Passed,Practice Exam,85,65,85,76,7/15/2022 10:20
888,Failed,Mastery Exam,85,44,85,51,8/3/2022 18:40
888,Failed,Practice Exam,85,46,85,54,8/2/2022 17:17
889,Failed,Practice Exam,85,68,85,80,8/16/2022 13:47
889,Failed,Mastery Exam,85,69,85,81,8/17/2022 15:32
890,Failed,Practice Exam,85,58,85,68,8/16/2022 14:12
890,Failed,Mastery Exam,85,53,85,62,8/17/2022 16:21
891,Passed,Mastery Exam,85,63,85,74,7/7/2022 15:01
891,Passed,Practice Exam,85,56,85,65,7/7/2022 9:43
892,Failed,Mastery Exam,85,50,85,58,7/7/2022 10:25
892,Failed,Practice Exam,85,50,85,58,7/5/2022 14:51
893,Passed,Mastery Exam,85,64,85,75,7/14/2022 23:13
893,Passed,Practice Exam,85,66,85,77,7/14/2022 18:43
894,Passed,Mastery Exam,85,65,85,76,9/30/2022 11:04
894,Passed,Practice Exam,85,63,85,74,9/29/2022 11:07
895,Passed,Mastery Exam,85,66,85,77,6/29/2022 16:28
895,Passed,Practice Exam,85,64,85,75,6/27/2022 17:02
896,Failed,Practice Exam,85,49,85,57,8/2/2022 10:11
896,Failed,Mastery Exam,85,55,85,64,8/3/2022 12:06
897,Passed,Mastery Exam,85,69,85,81,8/3/2022 17:54
897,Passed,Practice Exam,85,71,85,83,8/1/2022 18:41
898,Failed,Practice Exam,85,67,85,78,8/2/2022 17:23
898,Failed,Mastery Exam,85,61,85,71,8/3/2022 13:44
899,Failed,Practice Exam,85,41,85,48,7/12/2022 13:44
899,Failed,Mastery Exam,85,57,85,67,7/14/2022 17:37
900,Passed,Practice Exam,85,60,85,70,7/6/2022 16:22
900,Passed,Mastery Exam,85,62,85,72,7/7/2022 11:23
901,Passed,Mastery Exam,85,63,85,74,10/30/2022 19:55
902,Passed,Mastery Exam,85,53,85,62,7/29/2022 9:18
903,Failed,Mastery Exam,85,64,85,75,8/17/2022 14:22
903,Failed,Practice Exam,85,76,85,89,8/16/2022 12:52
904,Failed,Practice Exam,85,54,85,63,8/4/2022 14:40
904,Failed,Mastery Exam,85,58,85,68,8/4/2022 23:03
905,Failed,Practice Exam,85,58,85,68,8/2/2022 13:59
905,Failed,Mastery Exam,85,50,85,58,8/3/2022 18:18
906,Passed,Practice Exam,85,68,85,80,7/26/2022 13:46
906,Passed,Mastery Exam,85,73,85,85,7/28/2022 9:30
907,Passed,Practice Exam,85,76,85,89,7/25/2022 14:12
907,Passed,Mastery Exam,85,71,85,83,7/26/2022 9:22
908,Passed,Mastery Exam,85,67,85,78,7/27/2022 13:11
908,Passed,Practice Exam,85,70,85,82,7/26/2022 13:07
909,Passed,Practice Exam,85,56,85,65,8/8/2022 12:27
909,Passed,Mastery Exam,85,63,85,74,8/11/2022 15:42
910,Passed,Mastery Exam,85,60,85,70,7/26/2022 11:00
910,Passed,Practice Exam,85,60,85,70,7/20/2022 15:36
911,Failed,Practice Exam,85,61,85,71,7/26/2022 18:28
911,Failed,Mastery Exam,85,68,85,80,9/23/2022 12:10
912,Passed,Practice Exam,85,66,85,77,8/17/2022 13:59
912,Passed,Mastery Exam,85,64,85,75,8/22/2022 13:11
913,Passed,Practice Exam,85,57,85,67,7/22/2022 15:13
913,Passed,Mastery Exam,85,64,85,75,7/28/2022 9:24
914,Passed,Mastery Exam,85,65,85,76,3/7/2023 21:02
915,Passed,Mastery Exam,85,75,85,88,7/28/2022 10:51
915,Passed,Practice Exam,85,73,85,85,7/26/2022 13:10
916,Failed,Practice Exam,85,62,85,72,8/16/2022 8:55
916,Failed,Mastery Exam,85,69,85,81,8/17/2022 9:05
917,Failed,Practice Exam,85,72,85,84,9/7/2022 8:24
917,Failed,Mastery Exam,85,73,85,85,9/9/2022 9:34
918,Passed,Mastery Exam,85,51,85,60,7/29/2022 19:33
918,Passed,Practice Exam,85,53,85,62,7/29/2022 16:07
919,Passed,Practice Exam,85,74,85,87,7/31/2022 23:16
919,Passed,Mastery Exam,85,77,85,90,8/1/2022 8:27
920,Failed,Practice Exam,85,32,85,37,12/6/2022 7:36
921,Failed,Mastery Exam,85,58,85,68,9/9/2022 12:58
921,Failed,Practice Exam,85,59,85,69,9/7/2022 15:50
922,Passed,Practice Exam,85,62,85,72,7/14/2022 0:40
923,Passed,Mastery Exam,85,62,85,72,7/28/2022 10:31
923,Passed,Practice Exam,85,46,85,54,7/25/2022 10:45
924,Failed,Practice Exam,85,40,85,47,9/8/2022 9:43
924,Failed,Mastery Exam,85,44,85,51,9/9/2022 17:40
925,Passed,Mastery Exam,85,60,85,70,7/12/2022 23:52
925,Passed,Practice Exam,85,53,85,62,7/9/2022 13:18
926,Failed,Practice Exam,85,60,85,70,8/16/2022 10:18
926,Failed,Mastery Exam,85,45,85,52,8/17/2022 13:51
927,Passed,Mastery Exam,85,64,85,75,7/16/2022 10:50
928,Passed,Practice Exam,85,55,85,64,7/18/2022 9:14
929,Failed,Practice Exam,85,46,85,54,9/7/2022 12:02
929,Failed,Mastery Exam,85,34,85,40,9/9/2022 12:27
930,Failed,Practice Exam,85,45,85,52,7/6/2022 15:57
930,Failed,Mastery Exam,85,39,85,45,7/6/2022 18:08
931,Failed,Mastery Exam,85,22,85,25,9/9/2022 15:55
931,Failed,Practice Exam,85,31,85,36,7/28/2022 0:07
932,Passed,Practice Exam,85,69,85,81,8/10/2022 9:46
932,Passed,Mastery Exam,85,69,85,81,8/11/2022 14:09
933,Failed,Practice Exam,85,48,85,56,9/7/2022 11:54
933,Failed,Mastery Exam,85,49,85,57,9/10/2022 18:56
934,Failed,Mastery Exam,85,63,85,74,7/24/2022 20:35
934,Failed,Practice Exam,85,60,85,70,7/19/2022 16:19
935,Failed,Mastery Exam,85,60,85,70,9/9/2022 10:32
935,Failed,Practice Exam,85,59,85,69,9/7/2022 9:46
936,Failed,Mastery Exam,85,57,85,67,10/7/2022 9:43
936,Failed,Practice Exam,85,62,85,72,10/5/2022 11:23
937,Passed,Mastery Exam,85,68,85,80,7/14/2022 13:12
937,Passed,Practice Exam,85,68,85,80,7/14/2022 7:37
938,Failed,Practice Exam,85,56,85,65,10/5/2022 10:48
938,Failed,Mastery Exam,85,56,85,65,10/7/2022 8:44
939,Passed,Practice Exam,85,59,85,69,7/29/2022 10:26
940,Failed,Practice Exam,85,75,85,88,9/8/2022 8:24
940,Failed,Mastery Exam,85,75,85,88,9/9/2022 16:58
941,Failed,Mastery Exam,85,52,85,61,8/17/2022 10:39
941,Failed,Practice Exam,85,53,85,62,8/16/2022 9:13
942,Failed,Practice Exam,85,56,85,65,8/17/2022 9:41
942,Failed,Mastery Exam,85,54,85,63,8/18/2022 12:05
943,Passed,Practice Exam,85,42,85,49,8/23/2022 18:53
943,Passed,Mastery Exam,85,62,85,72,11/28/2022 12:34
944,Passed,Mastery Exam,85,73,85,85,7/24/2022 11:37
944,Passed,Practice Exam,85,73,85,85,7/21/2022 13:19
945,Passed,Mastery Exam,85,59,85,69,8/5/2022 16:54
946,Passed,Mastery Exam,85,53,85,62,7/18/2022 1:10
946,Passed,Practice Exam,85,70,85,82,7/18/2022 0:00
947,Failed,Mastery Exam,85,55,85,64,9/23/2022 9:26
947,Failed,Practice Exam,85,59,85,69,9/21/2022 9:34
948,Failed,Practice Exam,85,43,85,50,9/7/2022 15:34
948,Failed,Mastery Exam,85,49,85,57,9/9/2022 16:00
949,Failed,Mastery Exam,85,63,85,74,8/17/2022 10:23
949,Failed,Practice Exam,85,63,85,74,8/16/2022 9:50
950,Passed,Practice Exam,85,69,85,81,7/27/2022 16:38
950,Passed,Mastery Exam,85,60,85,70,7/28/2022 8:44
951,Failed,Mastery Exam,85,57,85,67,9/9/2022 9:36
951,Failed,Practice Exam,85,60,85,70,9/7/2022 9:29
952,Failed,Mastery Exam,85,57,85,67,9/9/2022 12:11
952,Failed,Practice Exam,85,44,85,51,9/7/2022 10:58
953,Failed,Mastery Exam,85,57,85,67,9/9/2022 12:42
953,Failed,Practice Exam,85,62,85,72,9/7/2022 12:04
954,Failed,Mastery Exam,85,67,85,78,9/23/2022 1:06
954,Failed,Practice Exam,85,54,85,63,7/27/2022 9:04
955,Failed,Mastery Exam,85,55,85,64,8/25/2022 14:28
955,Failed,Practice Exam,85,45,85,52,8/24/2022 14:05
956,Failed,Mastery Exam,85,52,85,61,10/7/2022 13:16
956,Failed,Practice Exam,85,40,85,47,8/14/2022 11:00
957,Failed,Mastery Exam,85,45,85,52,10/20/2022 15:12
957,Failed,Practice Exam,85,70,85,82,8/4/2022 14:35
958,Passed,Mastery Exam,85,72,85,84,8/11/2022 1:24
958,Passed,Practice Exam,85,67,85,78,8/9/2022 17:55
959,Passed,Mastery Exam,85,64,85,75,10/24/2022 11:09
959,Passed,Practice Exam,85,66,85,77,10/19/2022 15:53
960,Failed,Mastery Exam,85,59,85,69,9/23/2022 9:10
960,Failed,Practice Exam,85,63,85,74,9/21/2022 8:34
961,Passed,Mastery Exam,85,61,85,71,8/8/2022 11:00
961,Passed,Practice Exam,85,66,85,77,8/5/2022 10:08
962,Failed,Mastery Exam,85,36,85,42,9/9/2022 10:45
962,Failed,Practice Exam,85,47,85,55,9/7/2022 11:07
963,Passed,Practice Exam,85,50,85,58,7/11/2022 15:41
964,Failed,Mastery Exam,85,43,85,50,9/9/2022 14:19
964,Failed,Practice Exam,85,46,85,54,9/7/2022 14:59
965,Passed,Mastery Exam,85,55,85,64,7/15/2022 11:02
965,Passed,Practice Exam,85,63,85,74,7/15/2022 16:17
966,Failed,Mastery Exam,85,48,85,56,9/9/2022 13:45
966,Failed,Practice Exam,85,61,85,71,9/7/2022 14:20
967,Passed,Mastery Exam,85,67,85,78,7/27/2022 8:49
967,Passed,Practice Exam,85,66,85,77,7/22/2022 16:50
968,Failed,Practice Exam,85,51,85,60,9/7/2022 14:35
968,Failed,Mastery Exam,85,43,85,50,9/9/2022 13:15
969,Failed,Practice Exam,85,57,85,67,9/7/2022 10:53
969,Failed,Mastery Exam,85,55,85,64,9/9/2022 15:14
970,Passed,Mastery Exam,85,65,85,76,7/27/2022 16:26
970,Passed,Practice Exam,85,65,85,76,7/24/2022 13:38
971,Passed,Practice Exam,85,67,85,78,8/11/2022 19:19
972,Failed,Mastery Exam,85,33,85,38,9/11/2022 23:34
972,Failed,Practice Exam,85,41,85,48,9/9/2022 11:13
973,Failed,Practice Exam,85,64,85,75,9/7/2022 10:08
973,Failed,Mastery Exam,85,65,85,76,9/9/2022 11:43
974,Failed,Mastery Exam,85,59,85,69,10/20/2022 13:29
974,Failed,Practice Exam,85,64,85,75,10/18/2022 14:00
975,Failed,Practice Exam,85,66,85,77,9/7/2022 15:39
975,Failed,Mastery Exam,85,53,85,62,9/11/2022 13:45
976,Failed,Mastery Exam,85,62,85,72,9/9/2022 9:56
976,Failed,Practice Exam,85,68,85,80,9/7/2022 10:14
977,Failed,Practice Exam,85,4,85,4,8/1/2022 0:58
977,Failed,Mastery Exam,85,46,85,54,9/9/2022 16:05
978,Failed,Mastery Exam,85,34,85,40,8/1/2022 11:51
978,Failed,Practice Exam,85,74,85,87,8/1/2022 9:48
979,Failed,Mastery Exam,85,37,85,43,9/9/2022 15:16
979,Failed,Practice Exam,85,33,85,38,9/7/2022 14:57
980,Failed,Practice Exam,85,50,85,58,9/9/2022 18:39
980,Failed,Mastery Exam,85,41,85,48,9/11/2022 22:22
981,Passed,Practice Exam,85,56,85,65,8/9/2022 17:51
981,Passed,Mastery Exam,85,60,85,70,8/11/2022 15:48
982,Failed,Practice Exam,85,41,85,48,9/7/2022 10:18
