InvoiceNo,InvoiceDate,CustomerID,Description,Category,Quantity,UnitPrice,Profile_Source_For_Mentor,TotalAmount
502176,2025-03-14,10325,Notebook,Stationery,1,61.79,At Risk,61.79
502176,2025-03-14,10325,Pen Pack,Stationery,1,44.95,At Risk,44.95
502176,2025-03-14,10325,Highlighter,Stationery,3,80.97,At Risk,242.91
500131,2025-03-15,10020,Novel,Books,3,268.1,At Risk,804.3
500131,2025-03-15,10020,Exam Guide,Books,1,381.52,At Risk,381.52
500536,2025-03-15,10079,Notebook,Stationery,1,57.22,Champions,57.22
500536,2025-03-15,10079,Pen Pack,Stationery,1,40.56,Champions,40.56
500536,2025-03-15,10079,Highlighter,Stationery,1,75.17,Champions,75.17
500554,2025-03-15,10081,Lunch Box,Lifestyle,1,336.92,At Risk,336.92
500554,2025-03-15,10081,Water Bottle,Lifestyle,2,249.57,At Risk,499.14
500554,2025-03-15,10081,Protein Bar,Fitness,1,82.94,At Risk,82.94
500709,2025-03-15,10104,Yoga Mat,Fitness,1,643.57,Lost,643.57
500709,2025-03-15,10104,Protein Bar,Fitness,1,80.24,Lost,80.24
500709,2025-03-15,10104,Water Bottle,Lifestyle,1,269.33,Lost,269.33
500993,2025-03-15,10148,Yoga Mat,Fitness,1,606.31,Champions,606.31
500993,2025-03-15,10148,Protein Bar,Fitness,1,95.11,Champions,95.11
500993,2025-03-15,10148,Water Bottle,Lifestyle,1,247.09,Champions,247.09
501049,2025-03-15,10156,Baby Diapers,Baby Care,1,521.4,At Risk,521.4
501049,2025-03-15,10156,Baby Wipes,Baby Care,1,197.03,At Risk,197.03
501049,2025-03-15,10156,Baby Lotion,Baby Care,2,239.67,At Risk,479.34
501253,2025-03-15,10184,Novel,Books,1,213.24,Loyal,213.24
501253,2025-03-15,10184,Exam Guide,Books,2,457.08,Loyal,914.16
501336,2025-03-15,10201,Notebook,Stationery,2,53.64,Champions,107.28
501336,2025-03-15,10201,Pen Pack,Stationery,1,43.76,Champions,43.76
501336,2025-03-15,10201,Highlighter,Stationery,1,70.09,Champions,70.09
501380,2025-03-15,10206,Tea Pack,Grocery,3,125.03,Champions,375.09
501380,2025-03-15,10206,Sugar,Grocery,1,54.86,Champions,54.86
501380,2025-03-15,10206,Milk,Grocery,1,36.96,Champions,36.96
501380,2025-03-15,10206,Pen Pack,Stationery,3,41.9,Champions,125.7
502326,2025-03-15,10344,Lunch Box,Lifestyle,1,365.29,Loyal,365.29
502326,2025-03-15,10344,Water Bottle,Lifestyle,1,271.2,Loyal,271.2
502326,2025-03-15,10344,Baby Lotion,Baby Care,1,252.04,Loyal,252.04
500314,2025-03-16,10045,Novel,Books,1,250.23,At Risk,250.23
500314,2025-03-16,10045,Exam Guide,Books,2,435.63,At Risk,871.26
500314,2025-03-16,10045,Bread,Grocery,3,43.75,At Risk,131.25
500513,2025-03-16,10077,Tea Pack,Grocery,2,113.62,Champions,227.24
500513,2025-03-16,10077,Sugar,Grocery,1,55.14,Champions,55.14
500513,2025-03-16,10077,Milk,Grocery,2,36.71,Champions,73.42
500537,2025-03-16,10079,Coffee Powder,Grocery,1,176.28,Champions,176.28
500537,2025-03-16,10079,Sugar,Grocery,1,52.01,Champions,52.01
500537,2025-03-16,10079,Milk,Grocery,1,35.55,Champions,35.55
500537,2025-03-16,10079,Water Bottle,Lifestyle,1,252.24,Champions,252.24
500718,2025-03-16,10106,Notebook,Stationery,1,56.98,Loyal,56.98
500718,2025-03-16,10106,Pen Pack,Stationery,1,40.18,Loyal,40.18
500718,2025-03-16,10106,Highlighter,Stationery,1,73.31,Loyal,73.31
500735,2025-03-16,10108,Novel,Books,2,257.39,Loyal,514.78
500735,2025-03-16,10108,Exam Guide,Books,1,443.1,Loyal,443.1
500735,2025-03-16,10108,Sugar,Grocery,1,57.95,Loyal,57.95
501787,2025-03-16,10266,Dog Food,Pet Care,2,757.72,At Risk,1515.44
501787,2025-03-16,10266,Pet Shampoo,Pet Care,1,248.79,At Risk,248.79
501996,2025-03-16,10299,Dog Food,Pet Care,2,759.89,Champions,1519.78
501996,2025-03-16,10299,Pet Shampoo,Pet Care,1,254.32,Champions,254.32
502233,2025-03-16,10332,Coffee Powder,Grocery,1,183.04,Champions,183.04
502233,2025-03-16,10332,Sugar,Grocery,1,59.78,Champions,59.78
502233,2025-03-16,10332,Milk,Grocery,1,32.97,Champions,32.97
500016,2025-03-17,10003,Bread,Grocery,2,51.04,At Risk,102.08
500016,2025-03-17,10003,Butter,Grocery,2,91.2,At Risk,182.4
500016,2025-03-17,10003,Jam,Grocery,1,95.18,At Risk,95.18
500423,2025-03-17,10063,Baby Diapers,Baby Care,1,539.34,Loyal,539.34
500423,2025-03-17,10063,Baby Wipes,Baby Care,1,188.97,Loyal,188.97
500423,2025-03-17,10063,Baby Lotion,Baby Care,1,252.38,Loyal,252.38
500496,2025-03-17,10074,Coffee Powder,Grocery,2,180.44,At Risk,360.88
500496,2025-03-17,10074,Sugar,Grocery,1,57.88,At Risk,57.88
500496,2025-03-17,10074,Milk,Grocery,3,36.51,At Risk,109.53
501157,2025-03-17,10170,Lunch Box,Lifestyle,1,371.17,At Risk,371.17
501157,2025-03-17,10170,Water Bottle,Lifestyle,1,240.43,At Risk,240.43
501157,2025-03-17,10170,Lunch Box,Lifestyle,2,328.84,At Risk,657.68
501614,2025-03-17,10237,Phone Case,Tech,1,283.03,Champions,283.03
501614,2025-03-17,10237,Screen Guard,Tech,1,210.09,Champions,210.09
501614,2025-03-17,10237,USB Cable,Tech,1,206.42,Champions,206.42
501663,2025-03-17,10244,Yoga Mat,Fitness,3,674.03,Champions,2022.09
501663,2025-03-17,10244,Protein Bar,Fitness,1,88.9,Champions,88.9
501663,2025-03-17,10244,Water Bottle,Lifestyle,2,268.53,Champions,537.06
501663,2025-03-17,10244,Notebook,Stationery,1,59.05,Champions,59.05
501694,2025-03-17,10251,Phone Case,Tech,1,291.61,Loyal,291.61
501694,2025-03-17,10251,Screen Guard,Tech,1,205.07,Loyal,205.07
501694,2025-03-17,10251,USB Cable,Tech,1,178.23,Loyal,178.23
501824,2025-03-17,10270,Coffee Powder,Grocery,2,195.08,Lost,390.16
501824,2025-03-17,10270,Sugar,Grocery,1,53.82,Lost,53.82
501824,2025-03-17,10270,Milk,Grocery,1,32.58,Lost,32.58
501926,2025-03-17,10290,Notebook,Stationery,1,59.37,Champions,59.37
501926,2025-03-17,10290,Pen Pack,Stationery,2,39.08,Champions,78.16
501926,2025-03-17,10290,Highlighter,Stationery,1,75.79,Champions,75.79
502342,2025-03-17,10346,Novel,Books,1,264.05,At Risk,264.05
502342,2025-03-17,10346,Exam Guide,Books,1,384.02,At Risk,384.02
502342,2025-03-17,10346,USB Cable,Tech,1,185.47,At Risk,185.47
500013,2025-03-18,10002,Dog Food,Pet Care,2,744.45,At Risk,1488.9
500013,2025-03-18,10002,Pet Shampoo,Pet Care,1,259.95,At Risk,259.95
500013,2025-03-18,10002,Yoga Mat,Fitness,1,628.11,At Risk,628.11
500552,2025-03-18,10080,Dog Food,Pet Care,1,855.66,Lost,855.66
500552,2025-03-18,10080,Pet Shampoo,Pet Care,3,218.03,Lost,654.09
500585,2025-03-18,10084,Dog Food,Pet Care,2,699.7,Loyal,1399.4
500585,2025-03-18,10084,Pet Shampoo,Pet Care,4,289.47,Loyal,1157.88
500585,2025-03-18,10084,Pet Shampoo,Pet Care,1,254.29,Loyal,254.29
501327,2025-03-18,10200,Tea Pack,Grocery,1,135.89,At Risk,135.89
501327,2025-03-18,10200,Sugar,Grocery,1,55.28,At Risk,55.28
501327,2025-03-18,10200,Milk,Grocery,1,34.04,At Risk,34.04
501664,2025-03-18,10244,Tea Pack,Grocery,2,124.62,Champions,249.24
501664,2025-03-18,10244,Sugar,Grocery,1,59.38,Champions,59.38
501664,2025-03-18,10244,Milk,Grocery,2,33.9,Champions,67.8
501664,2025-03-18,10244,Coffee Powder,Grocery,2,190.49,Champions,380.98
501695,2025-03-18,10251,Baby Diapers,Baby Care,1,504.93,Loyal,504.93
501695,2025-03-18,10251,Baby Wipes,Baby Care,2,187.03,Loyal,374.06
501695,2025-03-18,10251,Baby Lotion,Baby Care,1,227.93,Loyal,227.93
501695,2025-03-18,10251,Tea Pack,Grocery,1,108.66,Loyal,108.66
501868,2025-03-18,10282,Notebook,Stationery,1,52.65,Loyal,52.65
501868,2025-03-18,10282,Pen Pack,Stationery,1,45.12,Loyal,45.12
501868,2025-03-18,10282,Highlighter,Stationery,1,72.51,Loyal,72.51
501957,2025-03-18,10294,Tea Pack,Grocery,1,115.07,Champions,115.07
501957,2025-03-18,10294,Sugar,Grocery,1,53.7,Champions,53.7
501957,2025-03-18,10294,Milk,Grocery,1,34.23,Champions,34.23
502173,2025-03-18,10324,Tea Pack,Grocery,1,114.58,High Value Rare,114.58
502173,2025-03-18,10324,Sugar,Grocery,1,52.5,High Value Rare,52.5
502173,2025-03-18,10324,Milk,Grocery,3,34.29,High Value Rare,102.87
502173,2025-03-18,10324,USB Cable,Tech,1,163.35,High Value Rare,163.35
502202,2025-03-18,10329,Baby Diapers,Baby Care,1,571.63,Loyal,571.63
502202,2025-03-18,10329,Baby Wipes,Baby Care,1,168.81,Loyal,168.81
502202,2025-03-18,10329,Baby Lotion,Baby Care,1,231.53,Loyal,231.53
502352,2025-03-18,10347,Dog Food,Pet Care,1,795.95,Champions,795.95
502352,2025-03-18,10347,Pet Shampoo,Pet Care,1,254.95,Champions,254.95
500641,2025-03-19,10092,Baby Diapers,Baby Care,1,551.34,Lost,551.34
500641,2025-03-19,10092,Baby Wipes,Baby Care,1,169.28,Lost,169.28
500641,2025-03-19,10092,Baby Lotion,Baby Care,1,225.78,Lost,225.78
500851,2025-03-19,10128,Baby Diapers,Baby Care,1,565.04,Champions,565.04
500851,2025-03-19,10128,Baby Wipes,Baby Care,2,192.68,Champions,385.36
500851,2025-03-19,10128,Baby Lotion,Baby Care,2,253.29,Champions,506.58
501093,2025-03-19,10162,Coffee Powder,Grocery,1,166.8,At Risk,166.8
501093,2025-03-19,10162,Sugar,Grocery,1,59.24,At Risk,59.24
501093,2025-03-19,10162,Milk,Grocery,1,36.18,At Risk,36.18
501093,2025-03-19,10162,Bread,Grocery,1,46.31,At Risk,46.31
501136,2025-03-19,10168,Phone Case,Tech,1,312.14,Champions,312.14
501136,2025-03-19,10168,Screen Guard,Tech,2,189.99,Champions,379.98
501136,2025-03-19,10168,USB Cable,Tech,1,186.08,Champions,186.08
501299,2025-03-19,10193,Novel,Books,2,247.82,At Risk,495.64
501299,2025-03-19,10193,Exam Guide,Books,1,417.79,At Risk,417.79
501299,2025-03-19,10193,Yoga Mat,Fitness,3,623.17,At Risk,1869.51
501490,2025-03-19,10218,Phone Case,Tech,1,280.9,At Risk,280.9
501490,2025-03-19,10218,Screen Guard,Tech,1,185.77,At Risk,185.77
501490,2025-03-19,10218,USB Cable,Tech,1,174.07,At Risk,174.07
501490,2025-03-19,10218,Sugar,Grocery,1,56.89,At Risk,56.89
501672,2025-03-19,10245,Yoga Mat,Fitness,1,652.72,High Value Rare,652.72
501672,2025-03-19,10245,Protein Bar,Fitness,1,82.23,High Value Rare,82.23
501672,2025-03-19,10245,Water Bottle,Lifestyle,2,249.02,High Value Rare,498.04
502078,2025-03-19,10312,Tea Pack,Grocery,1,115.76,Champions,115.76
502078,2025-03-19,10312,Sugar,Grocery,2,53.58,Champions,107.16
502078,2025-03-19,10312,Milk,Grocery,1,38.42,Champions,38.42
502222,2025-03-19,10331,Notebook,Stationery,1,57.65,At Risk,57.65
502222,2025-03-19,10331,Pen Pack,Stationery,1,37.14,At Risk,37.14
502222,2025-03-19,10331,Highlighter,Stationery,1,73.51,At Risk,73.51
502222,2025-03-19,10331,Butter,Grocery,1,95.28,At Risk,95.28
502387,2025-03-19,10077,Bluetooth Earbuds,Tech,20,1628.62,Synthetic anomaly,32572.4
500049,2025-03-20,10006,Bread,Grocery,1,42.67,Champions,42.67
500049,2025-03-20,10006,Butter,Grocery,1,97.07,Champions,97.07
500049,2025-03-20,10006,Jam,Grocery,1,106.54,Champions,106.54
500192,2025-03-20,10030,Baby Diapers,Baby Care,1,583.22,At Risk,583.22
500192,2025-03-20,10030,Baby Wipes,Baby Care,1,208.49,At Risk,208.49
500192,2025-03-20,10030,Baby Lotion,Baby Care,1,244.35,At Risk,244.35
500786,2025-03-20,10114,Bread,Grocery,2,43.46,At Risk,86.92
500786,2025-03-20,10114,Butter,Grocery,1,90.28,At Risk,90.28
500786,2025-03-20,10114,Jam,Grocery,1,108.13,At Risk,108.13
501188,2025-03-20,10175,Lunch Box,Lifestyle,1,358.09,Champions,358.09
501188,2025-03-20,10175,Water Bottle,Lifestyle,1,238.82,Champions,238.82
501310,2025-03-20,10195,Bread,Grocery,1,45.77,Loyal,45.77
501310,2025-03-20,10195,Butter,Grocery,1,95.26,Loyal,95.26
501310,2025-03-20,10195,Jam,Grocery,1,100.94,Loyal,100.94
501310,2025-03-20,10195,Tea Pack,Grocery,2,128.62,Loyal,257.24
501381,2025-03-20,10206,Dog Food,Pet Care,2,738.39,Champions,1476.78
501381,2025-03-20,10206,Pet Shampoo,Pet Care,1,270.55,Champions,270.55
501596,2025-03-20,10235,Lunch Box,Lifestyle,3,367.68,At Risk,1103.04
501596,2025-03-20,10235,Water Bottle,Lifestyle,1,257.4,At Risk,257.4
501788,2025-03-20,10266,Lunch Box,Lifestyle,1,375.89,At Risk,375.89
501788,2025-03-20,10266,Water Bottle,Lifestyle,1,240.25,At Risk,240.25
502158,2025-03-20,10322,Novel,Books,1,242.42,At Risk,242.42
502158,2025-03-20,10322,Exam Guide,Books,1,403.44,At Risk,403.44
502353,2025-03-20,10347,Bread,Grocery,2,47.12,Champions,94.24
502353,2025-03-20,10347,Butter,Grocery,1,100.32,Champions,100.32
502353,2025-03-20,10347,Jam,Grocery,1,107.68,Champions,107.68
502353,2025-03-20,10347,Baby Wipes,Baby Care,1,167.35,Champions,167.35
500111,2025-03-21,10016,Bread,Grocery,1,44.57,Loyal,44.57
500111,2025-03-21,10016,Butter,Grocery,2,92.61,Loyal,185.22
500111,2025-03-21,10016,Jam,Grocery,1,116.29,Loyal,116.29
500111,2025-03-21,10016,Phone Case,Tech,1,331.84,Loyal,331.84
500504,2025-03-21,10075,Lunch Box,Lifestyle,2,340.29,At Risk,680.58
500504,2025-03-21,10075,Water Bottle,Lifestyle,1,235.79,At Risk,235.79
500504,2025-03-21,10075,Novel,Books,1,269.55,At Risk,269.55
500697,2025-03-21,10101,Lunch Box,Lifestyle,1,341.66,At Risk,341.66
500697,2025-03-21,10101,Water Bottle,Lifestyle,1,247.34,At Risk,247.34
500713,2025-03-21,10105,Dog Food,Pet Care,1,784.75,Loyal,784.75
500713,2025-03-21,10105,Pet Shampoo,Pet Care,3,255.82,Loyal,767.46
500713,2025-03-21,10105,Baby Lotion,Baby Care,1,230.78,Loyal,230.78
501326,2025-03-21,10199,Tea Pack,Grocery,1,107.44,Lost,107.44
501326,2025-03-21,10199,Sugar,Grocery,2,56.87,Lost,113.74
501326,2025-03-21,10199,Milk,Grocery,1,34.75,Lost,34.75
501551,2025-03-21,10226,Notebook,Stationery,1,66.99,High Value Rare,66.99
501551,2025-03-21,10226,Pen Pack,Stationery,1,39.85,High Value Rare,39.85
501551,2025-03-21,10226,Highlighter,Stationery,1,72.61,High Value Rare,72.61
501708,2025-03-21,10253,Notebook,Stationery,1,59.92,Loyal,59.92
501708,2025-03-21,10253,Pen Pack,Stationery,2,37.56,Loyal,75.12
501708,2025-03-21,10253,Highlighter,Stationery,2,80.47,Loyal,160.94
502028,2025-03-21,10304,Bread,Grocery,1,40.86,At Risk,40.86
502028,2025-03-21,10304,Butter,Grocery,1,89.03,At Risk,89.03
502028,2025-03-21,10304,Jam,Grocery,4,111.26,At Risk,445.04
500193,2025-03-22,10030,Bread,Grocery,1,48.75,At Risk,48.75
500193,2025-03-22,10030,Butter,Grocery,2,87.33,At Risk,174.66
500193,2025-03-22,10030,Jam,Grocery,1,103.38,At Risk,103.38
500193,2025-03-22,10030,Jam,Grocery,1,107.81,At Risk,107.81
500798,2025-03-22,10117,Bread,Grocery,1,44.67,Loyal,44.67
500798,2025-03-22,10117,Butter,Grocery,1,101.86,Loyal,101.86
500798,2025-03-22,10117,Jam,Grocery,1,110.08,Loyal,110.08
502008,2025-03-22,10300,Coffee Powder,Grocery,2,180.45,Champions,360.9
502008,2025-03-22,10300,Sugar,Grocery,3,51.99,Champions,155.97
502008,2025-03-22,10300,Milk,Grocery,3,35.56,Champions,106.68
502294,2025-03-22,10339,Lunch Box,Lifestyle,1,347.59,Champions,347.59
502294,2025-03-22,10339,Water Bottle,Lifestyle,1,225.18,Champions,225.18
500452,2025-03-23,10068,Notebook,Stationery,1,62.77,Champions,62.77
500452,2025-03-23,10068,Pen Pack,Stationery,1,37.74,Champions,37.74
500452,2025-03-23,10068,Highlighter,Stationery,1,72.32,Champions,72.32
500482,2025-03-23,10072,Notebook,Stationery,1,57.71,Champions,57.71
500482,2025-03-23,10072,Pen Pack,Stationery,1,41.23,Champions,41.23
500482,2025-03-23,10072,Highlighter,Stationery,2,77.5,Champions,155.0
500563,2025-03-23,10082,Bread,Grocery,1,43.86,Loyal,43.86
500563,2025-03-23,10082,Butter,Grocery,1,93.8,Loyal,93.8
500563,2025-03-23,10082,Jam,Grocery,2,103.62,Loyal,207.24
500563,2025-03-23,10082,Screen Guard,Tech,1,189.25,Loyal,189.25
501418,2025-03-23,10210,Tea Pack,Grocery,1,117.3,New,117.3
501418,2025-03-23,10210,Sugar,Grocery,1,53.02,New,53.02
501418,2025-03-23,10210,Milk,Grocery,1,37.39,New,37.39
501418,2025-03-23,10210,Dumbbell Pair,Fitness,1,1169.2,New,1169.2
501435,2025-03-23,10212,Lunch Box,Lifestyle,1,334.11,At Risk,334.11
501435,2025-03-23,10212,Water Bottle,Lifestyle,2,239.22,At Risk,478.44
501547,2025-03-23,10225,Lunch Box,Lifestyle,1,370.41,Loyal,370.41
501547,2025-03-23,10225,Water Bottle,Lifestyle,1,256.11,Loyal,256.11
501648,2025-03-23,10243,Dog Food,Pet Care,1,805.15,Loyal,805.15
501648,2025-03-23,10243,Pet Shampoo,Pet Care,1,291.1,Loyal,291.1
501678,2025-03-23,10248,Baby Diapers,Baby Care,1,557.42,High Value Rare,557.42
501678,2025-03-23,10248,Baby Wipes,Baby Care,1,176.89,High Value Rare,176.89
501678,2025-03-23,10248,Baby Lotion,Baby Care,1,225.99,High Value Rare,225.99
501936,2025-03-23,10291,Baby Diapers,Baby Care,1,559.35,Champions,559.35
501936,2025-03-23,10291,Baby Wipes,Baby Care,1,167.21,Champions,167.21
501936,2025-03-23,10291,Baby Lotion,Baby Care,3,241.3,Champions,723.9
502109,2025-03-23,10317,Coffee Powder,Grocery,1,194.01,Champions,194.01
502109,2025-03-23,10317,Sugar,Grocery,1,55.36,Champions,55.36
502109,2025-03-23,10317,Milk,Grocery,1,32.65,Champions,32.65
502144,2025-03-23,10321,Novel,Books,1,272.67,At Risk,272.67
502144,2025-03-23,10321,Exam Guide,Books,1,425.22,At Risk,425.22
502144,2025-03-23,10321,Baby Diapers,Baby Care,1,534.02,At Risk,534.02
500290,2025-03-24,10042,Dog Food,Pet Care,1,818.49,Champions,818.49
500290,2025-03-24,10042,Pet Shampoo,Pet Care,1,254.33,Champions,254.33
500632,2025-03-24,10091,Baby Diapers,Baby Care,1,544.08,At Risk,544.08
500632,2025-03-24,10091,Baby Wipes,Baby Care,2,173.69,At Risk,347.38
500632,2025-03-24,10091,Baby Lotion,Baby Care,1,259.27,At Risk,259.27
500667,2025-03-24,10099,Notebook,Stationery,1,62.42,Champions,62.42
500667,2025-03-24,10099,Pen Pack,Stationery,1,42.79,Champions,42.79
500667,2025-03-24,10099,Highlighter,Stationery,2,74.29,Champions,148.58
500726,2025-03-24,10107,Bread,Grocery,1,41.84,At Risk,41.84
500726,2025-03-24,10107,Butter,Grocery,1,98.86,At Risk,98.86
500726,2025-03-24,10107,Jam,Grocery,1,102.67,At Risk,102.67
501127,2025-03-24,10167,Tea Pack,Grocery,1,112.58,Loyal,112.58
501127,2025-03-24,10167,Sugar,Grocery,3,51.39,Loyal,154.17
501127,2025-03-24,10167,Milk,Grocery,1,37.17,Loyal,37.17
501249,2025-03-24,10183,Notebook,Stationery,2,64.66,Lost,129.32
501249,2025-03-24,10183,Pen Pack,Stationery,1,43.16,Lost,43.16
501249,2025-03-24,10183,Highlighter,Stationery,1,79.09,Lost,79.09
501249,2025-03-24,10183,Coffee Powder,Grocery,1,185.64,Lost,185.64
501280,2025-03-24,10190,Baby Diapers,Baby Care,2,530.45,Champions,1060.9
501280,2025-03-24,10190,Baby Wipes,Baby Care,1,176.34,Champions,176.34
501280,2025-03-24,10190,Baby Lotion,Baby Care,2,213.66,Champions,427.32
501280,2025-03-24,10190,Novel,Books,1,265.05,Champions,265.05
501673,2025-03-24,10245,Coffee Powder,Grocery,2,176.14,High Value Rare,352.28
501673,2025-03-24,10245,Sugar,Grocery,1,51.8,High Value Rare,51.8
501673,2025-03-24,10245,Milk,Grocery,1,38.25,High Value Rare,38.25
501896,2025-03-24,10285,Dog Food,Pet Care,2,822.08,Champions,1644.16
501896,2025-03-24,10285,Pet Shampoo,Pet Care,1,254.49,Champions,254.49
501918,2025-03-24,10289,Baby Diapers,Baby Care,1,532.3,At Risk,532.3
501918,2025-03-24,10289,Baby Wipes,Baby Care,1,163.71,At Risk,163.71
501918,2025-03-24,10289,Baby Lotion,Baby Care,1,251.18,At Risk,251.18
501918,2025-03-24,10289,Screen Guard,Tech,1,203.75,At Risk,203.75
502009,2025-03-24,10300,Notebook,Stationery,2,60.25,Champions,120.5
502009,2025-03-24,10300,Pen Pack,Stationery,1,39.0,Champions,39.0
502009,2025-03-24,10300,Highlighter,Stationery,1,73.11,Champions,73.11
502243,2025-03-24,10333,Coffee Powder,Grocery,2,167.27,Champions,334.54
502243,2025-03-24,10333,Sugar,Grocery,2,54.7,Champions,109.4
502243,2025-03-24,10333,Milk,Grocery,1,32.95,Champions,32.95
502243,2025-03-24,10333,Baby Wipes,Baby Care,1,184.08,Champions,184.08
500651,2025-03-25,10097,Tea Pack,Grocery,1,102.51,New,102.51
500651,2025-03-25,10097,Sugar,Grocery,1,58.27,New,58.27
500651,2025-03-25,10097,Milk,Grocery,1,35.52,New,35.52
500651,2025-03-25,10097,Exam Guide,Books,1,465.93,New,465.93
500880,2025-03-25,10132,Baby Diapers,Baby Care,1,551.61,Champions,551.61
500880,2025-03-25,10132,Baby Wipes,Baby Care,1,175.41,Champions,175.41
500880,2025-03-25,10132,Baby Lotion,Baby Care,1,267.24,Champions,267.24
500951,2025-03-25,10143,Lunch Box,Lifestyle,1,362.27,Loyal,362.27
500951,2025-03-25,10143,Water Bottle,Lifestyle,1,232.24,Loyal,232.24
501094,2025-03-25,10162,Yoga Mat,Fitness,2,625.33,At Risk,1250.66
501094,2025-03-25,10162,Protein Bar,Fitness,2,83.67,At Risk,167.34
501094,2025-03-25,10162,Water Bottle,Lifestyle,1,236.51,At Risk,236.51
501536,2025-03-25,10224,Tea Pack,Grocery,1,117.07,Loyal,117.07
501536,2025-03-25,10224,Sugar,Grocery,1,50.98,Loyal,50.98
501536,2025-03-25,10224,Milk,Grocery,4,34.73,Loyal,138.92
501559,2025-03-25,10227,Coffee Powder,Grocery,1,183.94,Loyal,183.94
501559,2025-03-25,10227,Sugar,Grocery,1,58.84,Loyal,58.84
501559,2025-03-25,10227,Milk,Grocery,2,38.08,Loyal,76.16
501676,2025-03-25,10247,Bread,Grocery,1,52.11,High Value Rare,52.11
501676,2025-03-25,10247,Butter,Grocery,1,100.42,High Value Rare,100.42
501676,2025-03-25,10247,Jam,Grocery,1,119.67,High Value Rare,119.67
501676,2025-03-25,10247,Baby Lotion,Baby Care,1,249.45,High Value Rare,249.45
500727,2025-03-26,10107,Phone Case,Tech,1,278.18,At Risk,278.18
500727,2025-03-26,10107,Screen Guard,Tech,1,206.29,At Risk,206.29
500727,2025-03-26,10107,USB Cable,Tech,1,181.76,At Risk,181.76
500727,2025-03-26,10107,Novel,Books,1,260.26,At Risk,260.26
500826,2025-03-26,10123,Phone Case,Tech,2,296.39,Champions,592.78
500826,2025-03-26,10123,Screen Guard,Tech,1,179.83,Champions,179.83
500826,2025-03-26,10123,USB Cable,Tech,2,178.28,Champions,356.56
500826,2025-03-26,10123,Lunch Box,Lifestyle,3,361.95,Champions,1085.85
500841,2025-03-26,10125,Dog Food,Pet Care,1,728.61,New,728.61
500841,2025-03-26,10125,Pet Shampoo,Pet Care,4,277.11,New,1108.44
501137,2025-03-26,10168,Baby Diapers,Baby Care,2,543.17,Champions,1086.34
501137,2025-03-26,10168,Baby Wipes,Baby Care,1,172.54,Champions,172.54
501137,2025-03-26,10168,Baby Lotion,Baby Care,2,223.94,Champions,447.88
501368,2025-03-26,10205,Yoga Mat,Fitness,1,702.88,Champions,702.88
501368,2025-03-26,10205,Protein Bar,Fitness,2,80.45,Champions,160.9
501368,2025-03-26,10205,Water Bottle,Lifestyle,2,250.22,Champions,500.44
501806,2025-03-26,10268,Dog Food,Pet Care,1,751.0,Loyal,751.0
501806,2025-03-26,10268,Pet Shampoo,Pet Care,1,265.04,Loyal,265.04
501997,2025-03-26,10299,Coffee Powder,Grocery,1,176.68,Champions,176.68
501997,2025-03-26,10299,Sugar,Grocery,1,61.55,Champions,61.55
501997,2025-03-26,10299,Milk,Grocery,1,39.3,Champions,39.3
501997,2025-03-26,10299,Baby Wipes,Baby Care,1,198.67,Champions,198.67
502323,2025-03-26,10343,Novel,Books,1,241.27,New,241.27
502323,2025-03-26,10343,Exam Guide,Books,1,390.54,New,390.54
502323,2025-03-26,10343,Sugar,Grocery,1,55.88,New,55.88
500642,2025-03-27,10092,Yoga Mat,Fitness,1,615.03,Lost,615.03
500642,2025-03-27,10092,Protein Bar,Fitness,1,90.54,Lost,90.54
500642,2025-03-27,10092,Water Bottle,Lifestyle,4,245.38,Lost,981.52
